STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,PRCP,Measurement Flag,Quality Flag,Source Flag,Time of Observation,SNWD,Measurement Flag,Quality Flag,Source Flag,Time of Observation,SNOW,Measurement Flag,Quality Flag,Source Flag,Time of Observation,WESD,Measurement Flag,Quality Flag,Source Flag,Time of Observation,WESF,Measurement Flag,Quality Flag,Source Flag,Time of Observation
GHCND:US1MAMD0011,CAMBRIDGE 0.9 NNW MA US,14.6,42.3876,-71.1253,2012-1127,0, , ,N,9999,-9999, , , ,9999,0, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1MAMD0011,CAMBRIDGE 0.9 NNW MA US,14.6,42.3876,-71.1253,2012-1128,43, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1MAMD0011,CAMBRIDGE 0.9 NNW MA US,14.6,42.3876,-71.1253,2012-1129,0, , ,N,9999,-9999, , , ,9999,0, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1MAMD0011,CAMBRIDGE 0.9 NNW MA US,14.6,42.3876,-71.1253,2012-1130,0, , ,N,9999,-9999, , , ,9999,0, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1MAMD0011,CAMBRIDGE 0.9 NNW MA US,14.6,42.3876,-71.1253,2012-1201,0, , ,N,9999,-9999, , , ,9999,0, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1MAMD0011,CAMBRIDGE 0.9 NNW MA US,14.6,42.3876,-71.1253,2012-1202,13, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1MAMD0011,CAMBRIDGE 0.9 NNW MA US,14.6,42.3876,-71.1253,2012-1204,0, , ,N,9999,-9999, , , ,9999,0, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1MAMD0011,CAMBRIDGE 0.9 NNW MA US,14.6,42.3876,-71.1253,2012-1205,3, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1MAMD0011,CAMBRIDGE 0.9 NNW MA US,14.6,42.3876,-71.1253,2012-1206,0, , ,N,9999,-9999, , , ,9999,0, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1MAMD0011,CAMBRIDGE 0.9 NNW MA US,14.6,42.3876,-71.1253,2012-1207,0, , ,N,9999,-9999, , , ,9999,0, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1MAMD0011,CAMBRIDGE 0.9 NNW MA US,14.6,42.3876,-71.1253,2012-1208,56, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1MAMD0011,CAMBRIDGE 0.9 NNW MA US,14.6,42.3876,-71.1253,2012-1209,30, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1MAMD0011,CAMBRIDGE 0.9 NNW MA US,14.6,42.3876,-71.1253,2012-1210,122, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1MAMD0011,CAMBRIDGE 0.9 NNW MA US,14.6,42.3876,-71.1253,2012-1211,0,T, ,N,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1MAMD0011,CAMBRIDGE 0.9 NNW MA US,14.6,42.3876,-71.1253,2012-1212,0, , ,N,9999,-9999, , , ,9999,0, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1MAMD0011,CAMBRIDGE 0.9 NNW MA US,14.6,42.3876,-71.1253,2012-1213,0, , ,N,9999,-9999, , , ,9999,0, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1MAMD0011,CAMBRIDGE 0.9 NNW MA US,14.6,42.3876,-71.1253,2012-1214,0, , ,N,9999,-9999, , , ,9999,0, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1MAMD0011,CAMBRIDGE 0.9 NNW MA US,14.6,42.3876,-71.1253,2012-1215,0, , ,N,9999,-9999, , , ,9999,0, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1MAMD0011,CAMBRIDGE 0.9 NNW MA US,14.6,42.3876,-71.1253,2012-1216,0, , ,N,9999,-9999, , , ,9999,0, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1MAMD0011,CAMBRIDGE 0.9 NNW MA US,14.6,42.3876,-71.1253,2012-1217,124, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1MAMD0011,CAMBRIDGE 0.9 NNW MA US,14.6,42.3876,-71.1253,2012-1218,333, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1MAMD0011,CAMBRIDGE 0.9 NNW MA US,14.6,42.3876,-71.1253,2012-1219,5, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1MAMD0011,CAMBRIDGE 0.9 NNW MA US,14.6,42.3876,-71.1253,2012-1220,0, , ,N,9999,-9999, , , ,9999,0, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1MAMD0011,CAMBRIDGE 0.9 NNW MA US,14.6,42.3876,-71.1253,2012-1221,8, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1MAMD0011,CAMBRIDGE 0.9 NNW MA US,14.6,42.3876,-71.1253,2012-1222,142, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1MAMD0011,CAMBRIDGE 0.9 NNW MA US,14.6,42.3876,-71.1253,2012-1223,0, , ,N,9999,-9999, , , ,9999,0, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1MAMD0011,CAMBRIDGE 0.9 NNW MA US,14.6,42.3876,-71.1253,2012-1224,0, , ,N,9999,-9999, , , ,9999,0, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1MAMD0011,CAMBRIDGE 0.9 NNW MA US,14.6,42.3876,-71.1253,2012-1225,0, , ,N,9999,-9999, , , ,9999,0, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1MAMD0011,CAMBRIDGE 0.9 NNW MA US,14.6,42.3876,-71.1253,2012-1226,3, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1MAMD0011,CAMBRIDGE 0.9 NNW MA US,14.6,42.3876,-71.1253,2012-1227,297, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1MAMD0011,CAMBRIDGE 0.9 NNW MA US,14.6,42.3876,-71.1253,2012-1228,267, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1MAMD0011,CAMBRIDGE 0.9 NNW MA US,14.6,42.3876,-71.1253,2012-1229,0, , ,N,9999,-9999, , , ,9999,0, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1MAMD0011,CAMBRIDGE 0.9 NNW MA US,14.6,42.3876,-71.1253,2012-1230,137, , ,N,9999,-9999, , , ,9999,114, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1MAMD0011,CAMBRIDGE 0.9 NNW MA US,14.6,42.3876,-71.1253,2012-1231,0, , ,N,9999,-9999, , , ,9999,0, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1MAMD0011,CAMBRIDGE 0.9 NNW MA US,14.6,42.3876,-71.1253,2013-0101,0, , ,N,9999,-9999, , , ,9999,0, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1MAMD0011,CAMBRIDGE 0.9 NNW MA US,14.6,42.3876,-71.1253,2013-0102,0, , ,N,9999,-9999, , , ,9999,0, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1MAMD0011,CAMBRIDGE 0.9 NNW MA US,14.6,42.3876,-71.1253,2013-0103,0, , ,N,9999,-9999, , , ,9999,0, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1MAMD0011,CAMBRIDGE 0.9 NNW MA US,14.6,42.3876,-71.1253,2013-0104,0, , ,N,9999,-9999, , , ,9999,0, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1MAMD0011,CAMBRIDGE 0.9 NNW MA US,14.6,42.3876,-71.1253,2013-0105,0, , ,N,9999,-9999, , , ,9999,0, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1MAMD0011,CAMBRIDGE 0.9 NNW MA US,14.6,42.3876,-71.1253,2013-0106,0,T, ,N,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1MAMD0011,CAMBRIDGE 0.9 NNW MA US,14.6,42.3876,-71.1253,2013-0107,0, , ,N,9999,-9999, , , ,9999,0, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1MAMD0011,CAMBRIDGE 0.9 NNW MA US,14.6,42.3876,-71.1253,2013-0108,0, , ,N,9999,-9999, , , ,9999,0, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1MAMD0011,CAMBRIDGE 0.9 NNW MA US,14.6,42.3876,-71.1253,2013-0109,0, , ,N,9999,-9999, , , ,9999,0, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1MAMD0011,CAMBRIDGE 0.9 NNW MA US,14.6,42.3876,-71.1253,2013-0110,0,T, ,N,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1MAMD0011,CAMBRIDGE 0.9 NNW MA US,14.6,42.3876,-71.1253,2013-0111,0, , ,N,9999,-9999, , , ,9999,0, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1MAMD0011,CAMBRIDGE 0.9 NNW MA US,14.6,42.3876,-71.1253,2013-0112,28, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1MAMD0011,CAMBRIDGE 0.9 NNW MA US,14.6,42.3876,-71.1253,2013-0113,3, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1MAMD0011,CAMBRIDGE 0.9 NNW MA US,14.6,42.3876,-71.1253,2013-0114,0,T, ,N,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1MAMD0011,CAMBRIDGE 0.9 NNW MA US,14.6,42.3876,-71.1253,2013-0115,0, , ,N,9999,-9999, , , ,9999,0, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1MAMD0011,CAMBRIDGE 0.9 NNW MA US,14.6,42.3876,-71.1253,2013-0116,66, , ,N,9999,-9999, , , ,9999,94, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1MAMD0011,CAMBRIDGE 0.9 NNW MA US,14.6,42.3876,-71.1253,2013-0117,41, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1MAMD0011,CAMBRIDGE 0.9 NNW MA US,14.6,42.3876,-71.1253,2013-0118,0, , ,N,9999,-9999, , , ,9999,0, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1MAMD0011,CAMBRIDGE 0.9 NNW MA US,14.6,42.3876,-71.1253,2013-0119,0, , ,N,9999,-9999, , , ,9999,0, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1MAMD0011,CAMBRIDGE 0.9 NNW MA US,14.6,42.3876,-71.1253,2013-0120,0, , ,N,9999,-9999, , , ,9999,0, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1MAMD0011,CAMBRIDGE 0.9 NNW MA US,14.6,42.3876,-71.1253,2013-0121,0, , ,N,9999,-9999, , , ,9999,0, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1MAMD0011,CAMBRIDGE 0.9 NNW MA US,14.6,42.3876,-71.1253,2013-0122,8, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1MAMD0011,CAMBRIDGE 0.9 NNW MA US,14.6,42.3876,-71.1253,2013-0124,0, , ,N,9999,-9999, , , ,9999,0, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1MAMD0011,CAMBRIDGE 0.9 NNW MA US,14.6,42.3876,-71.1253,2013-0125,0, , ,N,9999,-9999, , , ,9999,0, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1MAMD0011,CAMBRIDGE 0.9 NNW MA US,14.6,42.3876,-71.1253,2013-0127,0, , ,N,9999,-9999, , , ,9999,0, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1MAMD0011,CAMBRIDGE 0.9 NNW MA US,14.6,42.3876,-71.1253,2013-0128,0, , ,N,9999,-9999, , , ,9999,0, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1MAMD0011,CAMBRIDGE 0.9 NNW MA US,14.6,42.3876,-71.1253,2013-0129,48, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1MAMD0011,CAMBRIDGE 0.9 NNW MA US,14.6,42.3876,-71.1253,2013-0131,86, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1MAMD0011,CAMBRIDGE 0.9 NNW MA US,14.6,42.3876,-71.1253,2013-0201,10, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1MAMD0011,CAMBRIDGE 0.9 NNW MA US,14.6,42.3876,-71.1253,2013-0202,0, , ,N,9999,-9999, , , ,9999,0, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1MAMD0011,CAMBRIDGE 0.9 NNW MA US,14.6,42.3876,-71.1253,2013-0203,3, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1MAMD0011,CAMBRIDGE 0.9 NNW MA US,14.6,42.3876,-71.1253,2013-0204,3, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1MAMD0011,CAMBRIDGE 0.9 NNW MA US,14.6,42.3876,-71.1253,2013-0205,0, , ,N,9999,-9999, , , ,9999,0, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1MAMD0011,CAMBRIDGE 0.9 NNW MA US,14.6,42.3876,-71.1253,2013-0206,13, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1MAMD0011,CAMBRIDGE 0.9 NNW MA US,14.6,42.3876,-71.1253,2013-0207,0, , ,N,9999,-9999, , , ,9999,0, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1MAMD0011,CAMBRIDGE 0.9 NNW MA US,14.6,42.3876,-71.1253,2013-0208,0, , ,N,9999,-9999, , , ,9999,0, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1MAMD0011,CAMBRIDGE 0.9 NNW MA US,14.6,42.3876,-71.1253,2013-0410,10, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1MAMD0011,CAMBRIDGE 0.9 NNW MA US,14.6,42.3876,-71.1253,2013-0411,48, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1MAMD0011,CAMBRIDGE 0.9 NNW MA US,14.6,42.3876,-71.1253,2013-0412,15, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1MAMD0011,CAMBRIDGE 0.9 NNW MA US,14.6,42.3876,-71.1253,2013-0413,91, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1MAMD0011,CAMBRIDGE 0.9 NNW MA US,14.6,42.3876,-71.1253,2013-0414,3, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1MAMD0011,CAMBRIDGE 0.9 NNW MA US,14.6,42.3876,-71.1253,2013-0415,0, , ,N,9999,-9999, , , ,9999,0, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1MAMD0011,CAMBRIDGE 0.9 NNW MA US,14.6,42.3876,-71.1253,2013-0416,0, , ,N,9999,-9999, , , ,9999,0, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1MAMD0011,CAMBRIDGE 0.9 NNW MA US,14.6,42.3876,-71.1253,2013-0417,0, , ,N,9999,-9999, , , ,9999,0, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1MAMD0011,CAMBRIDGE 0.9 NNW MA US,14.6,42.3876,-71.1253,2013-0418,0, , ,N,9999,-9999, , , ,9999,0, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1MAMD0011,CAMBRIDGE 0.9 NNW MA US,14.6,42.3876,-71.1253,2013-0419,0, , ,N,9999,-9999, , , ,9999,0, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1MAMD0011,CAMBRIDGE 0.9 NNW MA US,14.6,42.3876,-71.1253,2013-0420,112, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1MAMD0011,CAMBRIDGE 0.9 NNW MA US,14.6,42.3876,-71.1253,2013-0421,0, , ,N,9999,-9999, , , ,9999,0, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1MAMD0011,CAMBRIDGE 0.9 NNW MA US,14.6,42.3876,-71.1253,2013-0422,0, , ,N,9999,-9999, , , ,9999,0, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1MAMD0011,CAMBRIDGE 0.9 NNW MA US,14.6,42.3876,-71.1253,2013-0423,0, , ,N,9999,-9999, , , ,9999,0, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1MAMD0011,CAMBRIDGE 0.9 NNW MA US,14.6,42.3876,-71.1253,2013-0424,13, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1MAMD0011,CAMBRIDGE 0.9 NNW MA US,14.6,42.3876,-71.1253,2013-0425,5, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1MAMD0011,CAMBRIDGE 0.9 NNW MA US,14.6,42.3876,-71.1253,2013-0426,0, , ,N,9999,-9999, , , ,9999,0, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1MAMD0011,CAMBRIDGE 0.9 NNW MA US,14.6,42.3876,-71.1253,2013-0427,0, , ,N,9999,-9999, , , ,9999,0, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1MAMD0011,CAMBRIDGE 0.9 NNW MA US,14.6,42.3876,-71.1253,2013-0428,0, , ,N,9999,-9999, , , ,9999,0, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1MAMD0011,CAMBRIDGE 0.9 NNW MA US,14.6,42.3876,-71.1253,2013-0429,0, , ,N,9999,-9999, , , ,9999,0, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1MAMD0011,CAMBRIDGE 0.9 NNW MA US,14.6,42.3876,-71.1253,2013-0430,0, , ,N,9999,-9999, , , ,9999,0, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1MAMD0011,CAMBRIDGE 0.9 NNW MA US,14.6,42.3876,-71.1253,2013-0501,0, , ,N,9999,-9999, , , ,9999,0, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1MAMD0011,CAMBRIDGE 0.9 NNW MA US,14.6,42.3876,-71.1253,2013-0502,0, , ,N,9999,-9999, , , ,9999,0, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1MAMD0011,CAMBRIDGE 0.9 NNW MA US,14.6,42.3876,-71.1253,2013-0503,0, , ,N,9999,-9999, , , ,9999,0, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1MAMD0011,CAMBRIDGE 0.9 NNW MA US,14.6,42.3876,-71.1253,2013-0504,0, , ,N,9999,-9999, , , ,9999,0, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1MAMD0011,CAMBRIDGE 0.9 NNW MA US,14.6,42.3876,-71.1253,2013-0505,0, , ,N,9999,-9999, , , ,9999,0, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1MAMD0011,CAMBRIDGE 0.9 NNW MA US,14.6,42.3876,-71.1253,2013-0506,0, , ,N,9999,-9999, , , ,9999,0, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1MAMD0011,CAMBRIDGE 0.9 NNW MA US,14.6,42.3876,-71.1253,2013-0507,0, , ,N,9999,-9999, , , ,9999,0, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1MAMD0011,CAMBRIDGE 0.9 NNW MA US,14.6,42.3876,-71.1253,2013-0508,0, , ,N,9999,-9999, , , ,9999,0, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1MAMD0011,CAMBRIDGE 0.9 NNW MA US,14.6,42.3876,-71.1253,2013-0509,51, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1MAMD0011,CAMBRIDGE 0.9 NNW MA US,14.6,42.3876,-71.1253,2013-0510,241, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1MAMD0011,CAMBRIDGE 0.9 NNW MA US,14.6,42.3876,-71.1253,2013-0511,5, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1MAMD0011,CAMBRIDGE 0.9 NNW MA US,14.6,42.3876,-71.1253,2013-0512,15, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1MAMD0011,CAMBRIDGE 0.9 NNW MA US,14.6,42.3876,-71.1253,2013-0513,18, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1MAMD0011,CAMBRIDGE 0.9 NNW MA US,14.6,42.3876,-71.1253,2013-0514,0, , ,N,9999,-9999, , , ,9999,0, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1MAMD0011,CAMBRIDGE 0.9 NNW MA US,14.6,42.3876,-71.1253,2013-0515,0, , ,N,9999,-9999, , , ,9999,0, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1MAMD0011,CAMBRIDGE 0.9 NNW MA US,14.6,42.3876,-71.1253,2013-0516,3, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1MAMD0011,CAMBRIDGE 0.9 NNW MA US,14.6,42.3876,-71.1253,2013-0517,0, , ,N,9999,-9999, , , ,9999,0, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1MAMD0011,CAMBRIDGE 0.9 NNW MA US,14.6,42.3876,-71.1253,2013-0518,0, , ,N,9999,-9999, , , ,9999,0, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1MAMD0011,CAMBRIDGE 0.9 NNW MA US,14.6,42.3876,-71.1253,2013-0519,0, , ,N,9999,-9999, , , ,9999,0, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1MAMD0011,CAMBRIDGE 0.9 NNW MA US,14.6,42.3876,-71.1253,2013-0520,38, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1MAMD0011,CAMBRIDGE 0.9 NNW MA US,14.6,42.3876,-71.1253,2013-0521,0,T, ,N,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1MAMD0011,CAMBRIDGE 0.9 NNW MA US,14.6,42.3876,-71.1253,2013-0522,36, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1MAMD0011,CAMBRIDGE 0.9 NNW MA US,14.6,42.3876,-71.1253,2013-0523,3, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1MAMD0011,CAMBRIDGE 0.9 NNW MA US,14.6,42.3876,-71.1253,2013-0524,64, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1MAMD0011,CAMBRIDGE 0.9 NNW MA US,14.6,42.3876,-71.1253,2013-0525,231, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1MAMD0011,CAMBRIDGE 0.9 NNW MA US,14.6,42.3876,-71.1253,2013-0526,23, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1MAMD0011,CAMBRIDGE 0.9 NNW MA US,14.6,42.3876,-71.1253,2013-0527,0, , ,N,9999,-9999, , , ,9999,0, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1MAMD0011,CAMBRIDGE 0.9 NNW MA US,14.6,42.3876,-71.1253,2013-0528,0, , ,N,9999,-9999, , , ,9999,0, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1MAMD0011,CAMBRIDGE 0.9 NNW MA US,14.6,42.3876,-71.1253,2013-0529,79, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1MAMD0011,CAMBRIDGE 0.9 NNW MA US,14.6,42.3876,-71.1253,2013-0530,213, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1MAMD0011,CAMBRIDGE 0.9 NNW MA US,14.6,42.3876,-71.1253,2013-0531,0, , ,N,9999,-9999, , , ,9999,0, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1MAMD0011,CAMBRIDGE 0.9 NNW MA US,14.6,42.3876,-71.1253,2013-0601,0, , ,N,9999,-9999, , , ,9999,0, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1MAMD0011,CAMBRIDGE 0.9 NNW MA US,14.6,42.3876,-71.1253,2013-0602,0, , ,N,9999,-9999, , , ,9999,0, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1MAMD0011,CAMBRIDGE 0.9 NNW MA US,14.6,42.3876,-71.1253,2013-0603,10, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1MAMD0011,CAMBRIDGE 0.9 NNW MA US,14.6,42.3876,-71.1253,2013-0604,61, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
